"","WBN_GC_L_0.25","WBN_GC_H_0.25","WBN_GC_L_0.50","WBN_GC_H_0.50","WBN_GC_L_0.75","WBN_GC_H_0.75","WBN_GC_L_1.00","WBN_GC_H_1.00","WBN_EN_L_0.25","WBN_EN_H_0.25","WBN_EN_L_0.50","WBN_EN_H_0.50","WBN_EN_L_0.75","WBN_EN_H_0.75","WBN_EN_L_1.00","WBN_EN_H_1.00","WBN_LP_L_0.25","WBN_LP_H_0.25","WBN_LP_L_0.50","WBN_LP_H_0.50","WBN_LP_L_0.75","WBN_LP_H_0.75","WBN_LP_L_1.00","WBN_LP_H_1.00"
"100",-2.41632,1.35527,-2.53852,2.0437,-2.77414,2.87626,-3.36396,3.74418,-0.805286,1.22384,-1.62987,1.96582,-2.46198,2.81979,-3.29769,3.69796,-0.886669,1.09641,-1.65653,1.94288,-2.47672,2.8233,-3.30837,3.71049
"101",-1.20845,2.35955,-1.70487,2.7673,-2.46895,3.26503,-3.2697,3.82402,-0.799787,1.34257,-1.6039,1.97599,-2.41019,2.69932,-3.21774,3.47912,-0.593668,1.1282,-1.35718,1.95555,-2.15858,2.78596,-2.96578,3.61752
"102",-1.57301,1.84729,-1.89712,2.35929,-2.38437,2.95655,-3.04576,3.63775,-0.770378,1.1802,-1.54371,1.80615,-2.31851,2.55837,-3.09413,3.34703,-0.954181,1.09738,-1.57953,1.87853,-2.29339,2.66921,-3.03076,3.46609
"103",-2.28362,1.76563,-2.41088,2.2662,-2.67445,2.90044,-3.13149,3.6221,-0.773712,1.21795,-1.5526,1.84399,-2.3332,2.59721,-3.11458,3.39632,-0.963329,1.05693,-1.54247,1.84342,-2.24798,2.64842,-2.99963,3.46084
"104",-2.39865,1.2871,-2.52659,2.01161,-2.76928,2.89765,-3.3143,3.79648,-0.816364,1.29353,-1.64137,2.04589,-2.46957,2.90636,-3.29929,3.79943,-0.919069,1.19165,-1.63861,2.09119,-2.41268,2.99901,-3.20607,3.90924
"105",-1.7984,2.20511,-1.94691,2.52672,-2.63832,3.0622,-3.4748,3.85864,-0.839718,2.40122,-1.69731,2.67162,-2.56338,3.09599,-3.43375,3.84329,-0.926863,1.17771,-1.68339,2.0691,-2.51676,2.97063,-3.37397,3.87658
"106",-2.40006,1.28715,-2.52856,1.96266,-2.76921,2.80264,-3.49161,3.66369,-0.787964,1.5363,-1.5887,2.36089,-2.39663,3.20349,-3.20923,4.05482,-1.0767,1.10784,-1.89272,1.94848,-2.71972,2.80618,-3.55081,3.67215
"107",-1.93786,1.29579,-2.31169,2.09364,-2.80549,2.96207,-3.49702,3.85334,-0.814644,1.40744,-1.66285,2.15075,-2.52432,3.01217,-3.39178,3.90417,-0.930086,1.14211,-1.70476,2.02287,-2.54544,2.92255,-3.40485,3.82943
"108",-2.39866,1.28706,-2.5266,2.00831,-2.76929,2.89479,-3.31702,3.79401,-0.816364,1.29372,-1.64137,2.04654,-2.46957,2.90812,-3.29929,3.80202,-0.919033,1.189,-1.63862,2.08875,-2.41292,2.99699,-3.20625,3.9077
"109",-1.31445,1.17288,-1.8508,1.91654,-2.54374,2.73231,-3.3025,3.56776,-0.776514,1.29047,-1.56949,2.01849,-2.37136,2.8228,-3.17863,3.65204,-0.919172,1.13603,-1.63899,1.95373,-2.41325,2.7875,-3.20673,3.62901
"110",-2.40006,1.28701,-2.52856,2.03626,-2.76912,2.9224,-3.51047,3.82317,-0.815843,1.30256,-1.66595,2.08814,-2.52908,2.96285,-3.39801,3.86114,-0.929214,1.15849,-1.7025,2.04673,-2.54383,2.95096,-3.40445,3.86089
"111",-1.52376,1.19787,-1.99068,1.95128,-2.67892,2.78831,-3.49265,3.64802,-0.774447,1.53654,-1.56488,2.36203,-2.36591,3.20652,-3.17442,4.06078,-1.0767,1.27728,-1.89275,2.02833,-2.71982,2.86065,-3.55103,3.71793
"112",-2.40009,2.17671,-2.52863,2.30239,-2.7692,3.01571,-3.50613,3.89646,-0.816054,1.30326,-1.66659,2.09126,-2.53013,2.96867,-3.39946,3.86953,-0.929482,1.15196,-1.70467,2.04171,-2.54739,2.94763,-3.40881,3.85962
"113",-2.40009,1.28855,-2.57525,2.05054,-2.94865,2.93123,-3.47141,3.82768,-0.829329,1.294,-1.68237,2.06264,-2.54518,2.92903,-3.41263,3.82197,-0.926942,1.16432,-1.68343,2.05662,-2.51586,2.95945,-3.37138,3.86653
"114",-2.39865,1.28694,-2.52659,2.00524,-2.76928,2.89092,-3.32945,3.78945,-0.816364,1.2927,-1.64137,2.04308,-2.46957,2.9033,-3.29929,3.79655,-0.919089,1.18966,-1.63888,2.08992,-2.4134,2.99788,-3.20726,3.90817
"115",-2.39866,1.28791,-2.5266,2.06662,-2.76932,2.97211,-3.50781,3.89146,-0.81643,1.30717,-1.6634,2.10794,-2.52549,3.00061,-3.39365,3.91714,-0.930788,1.1951,-1.70691,2.10885,-2.54853,3.03362,-3.40877,3.96253
"116",-1.80267,1.19835,-1.94755,2.02414,-2.67892,2.90477,-3.51067,3.80007,-0.815804,1.30268,-1.66583,2.08493,-2.52887,2.95454,-3.39772,3.84747,-0.92913,1.152,-1.70227,2.03405,-2.54348,2.93243,-3.40401,3.83674
"117",-1.57849,1.66855,-2.12317,2.34754,-2.87433,3.18629,-3.70449,4.07531,-0.765123,1.40507,-1.57421,2.26782,-2.46235,3.18221,-3.36062,4.11032,-1.01118,1.10638,-1.86355,1.95638,-2.75426,2.87511,-3.65447,3.807
"118",-1.62601,1.20497,-1.93198,2.03334,-2.67861,2.91772,-3.51041,3.81717,-0.815811,1.3078,-1.66587,2.09883,-2.52896,2.97421,-3.39787,3.8721,-0.929565,1.15296,-1.703,2.03771,-2.54422,2.93973,-3.40478,3.8481
"119",-1.626,1.17819,-1.93064,1.93411,-2.5544,2.75668,-3.31651,3.59707,-0.774664,2.3346,-1.56502,2.46149,-2.36449,2.86951,-3.16962,3.68014,-0.919116,1.1097,-1.63972,1.93368,-2.41586,2.77815,-3.21123,3.6292
"120",-1.32796,1.19674,-1.91021,2.02311,-2.68174,2.90563,-3.51552,3.80341,-0.816715,1.30118,-1.66766,2.08434,-2.5315,2.95654,-3.40111,3.85233,-0.929275,1.15769,-1.70282,2.04387,-2.54451,2.94501,-3.40561,3.85202
"121",-1.44516,1.16412,-1.85492,1.89405,-2.55523,2.7034,-3.32171,3.53737,-0.783842,1.29058,-1.57831,2.01836,-2.38007,2.82284,-3.18671,3.65275,-0.919263,1.11338,-1.63987,1.93488,-2.41519,2.77154,-3.20957,3.61576
"122",-1.56533,1.66957,-2.11605,2.3484,-2.87024,3.18527,-3.70213,4.07196,-0.765125,1.4057,-1.57455,2.26633,-2.46331,3.17822,-3.36224,4.1038,-1.0052,1.10575,-1.86053,1.95312,-2.75271,2.86966,-3.654,3.79928
"123",-1.32645,1.21781,-1.90665,2.05484,-2.68495,2.94981,-3.51489,3.85938,-0.816094,2.33466,-1.66681,2.46579,-2.53068,3.2153,-3.40043,4.08147,-1.07671,1.15614,-1.89277,2.04989,-2.71993,2.95991,-3.55146,3.87649
"124",-2.40033,1.30103,-2.52977,2.07007,-2.79106,2.95694,-3.593,3.86572,-0.8398,1.3641,-1.69902,2.15024,-2.56714,3.01434,-3.43975,3.91283,-1.02736,1.18785,-1.7943,2.09185,-2.61419,3.00778,-3.45403,3.92892
"125",-1.626,1.16499,-1.93066,1.89641,-2.55517,2.70585,-3.3152,3.53828,-0.774622,1.29052,-1.56458,2.01778,-2.36317,2.82112,-3.16708,3.64947,-0.919136,1.0995,-1.639,1.90957,-2.41348,2.74474,-3.20688,3.58788
"126",-1.30613,1.22207,-1.8836,2.02588,-2.67743,2.9093,-3.49526,3.80934,-0.837158,1.53612,-1.69377,2.36075,-2.55915,3.20492,-3.42892,4.06138,-1.0767,1.16812,-1.89271,2.0585,-2.71969,2.96062,-3.55079,3.86806
"127",-2.35534,1.22057,-2.61318,1.95006,-3.0012,2.78253,-3.49296,3.6397,-0.787997,1.53635,-1.58893,2.36098,-2.39727,3.20355,-3.21044,4.05472,-1.0767,1.12986,-1.89272,1.95487,-2.71971,2.80836,-3.55081,3.67121
"128",-2.32427,1.29855,-2.57347,2.01721,-2.94533,2.79778,-3.40588,3.6025,-0.671651,1.29689,-1.40948,2.03215,-2.17896,2.8359,-2.96041,3.65929,-0.918574,1.07963,-1.63479,1.85428,-2.40032,2.67818,-3.18068,3.51034
"129",-2.40033,1.43841,-2.52978,2.04661,-2.79099,2.86464,-3.27669,3.70915,-0.79604,1.28749,-1.60305,2.01092,-2.41586,2.82446,-3.23201,3.66953,-0.918864,1.13598,-1.62362,1.98107,-2.38881,2.83901,-3.17992,3.70284
"130",-1.50153,1.43742,-1.88251,1.99408,-2.50531,2.78655,-3.27424,3.62458,-0.796011,1.2861,-1.60291,2.00534,-2.41555,2.81167,-3.23151,3.64843,-0.918876,1.1329,-1.62361,1.97116,-2.38841,2.82085,-3.17894,3.67609
"131",-2.40087,1.3061,-2.53215,2.0766,-2.79151,2.95735,-3.50904,3.85653,-0.815864,1.30291,-1.66603,2.08958,-2.52923,2.96559,-3.39824,3.86519,-0.92931,1.15246,-1.7031,2.0425,-2.54476,2.94798,-3.40557,3.85921
"132",-1.626,1.16478,-1.93066,1.89741,-2.5556,2.70966,-3.31602,3.54558,-0.779411,1.29044,-1.5649,2.01751,-2.36354,2.82161,-3.1676,3.65182,-0.919115,1.12582,-1.63889,1.94982,-2.41338,2.78982,-3.20688,3.63676
"133",-1.29067,1.21706,-1.88342,1.97082,-2.67706,2.81385,-3.49157,3.67646,-0.788152,2.33463,-1.58964,2.46458,-2.39873,3.20513,-3.21269,4.05611,-1.0767,1.11098,-1.89271,1.95452,-2.71971,2.81415,-3.5508,3.68162
"134",-2.40033,1.3007,-2.52979,2.06272,-2.79099,2.94038,-3.48032,3.84,-0.839561,1.29432,-1.6969,2.06439,-2.56273,2.93487,-3.43286,3.83337,-0.926952,1.1819,-1.68358,2.07989,-2.51683,2.98851,-3.37383,3.90165
"135",-1.50154,1.43759,-1.91047,2.04604,-2.67877,2.91725,-3.51084,3.81177,-0.816259,1.3036,-1.66672,2.08585,-2.53011,2.95581,-3.39929,3.84929,-0.92908,1.15524,-1.70199,2.03965,-2.54316,2.93879,-3.40382,3.84375
"136",-2.39867,1.43857,-2.52663,2.0879,-2.76934,2.99204,-3.51055,3.91649,-0.816639,1.30841,-1.66669,2.11233,-2.53003,3.01134,-3.39915,3.9345,-0.92909,1.20239,-1.70196,2.12356,-2.54307,3.05537,-3.40365,3.99108
"137",-1.4665,1.85685,-1.62054,2.36604,-2.27672,2.96611,-3.05099,3.67954,-0.791176,1.15852,-1.58792,1.73194,-2.38641,2.5155,-3.18566,3.32768,-0.814958,1.0606,-1.46836,1.859,-2.24599,2.67029,-3.03705,3.48602
"138",-1.44493,1.76854,-1.89993,2.26818,-2.70374,3.01929,-3.53476,3.88769,-0.778768,1.54223,-1.57722,2.38762,-2.38957,3.262,-3.21323,4.15021,-1.08262,1.11428,-1.91099,1.95608,-2.75407,2.82915,-3.60386,3.71858
"139",-1.51164,1.8466,-1.88185,2.34647,-2.495,2.89028,-3.19573,3.47116,-0.689952,1.22642,-1.42432,1.89141,-2.17482,2.64726,-2.93235,3.4298,-0.813868,1.09706,-1.46038,1.83731,-2.18742,2.61898,-2.9364,3.41179
"140",-1.47235,1.27545,-1.67939,2.01231,-2.44429,2.85018,-3.27282,3.7126,-0.836503,1.03881,-1.67681,1.79803,-2.5182,2.67061,-3.36004,3.54942,-0.830459,1.13918,-1.52752,2.00342,-2.3427,2.87709,-3.17455,3.75424
"141",-0.809872,0.846379,-1.61974,1.69276,-2.42962,2.53914,-3.23949,3.38552,-0.776976,1.26631,-1.56961,1.94984,-2.36902,2.73253,-3.17192,3.55079,-0.846397,1.11055,-1.56074,1.92347,-2.3316,2.75307,-3.12269,3.58978
"142",-2.39876,1.46781,-2.52708,1.97657,-2.77526,2.77485,-3.25326,3.58383,-0.776123,1.138,-1.56366,1.77524,-2.35479,2.564,-3.1475,3.37614,-0.700946,1.01639,-1.46519,1.821,-2.25122,2.63808,-3.04206,3.45866
"143",-2.3836,1.81274,-2.51086,2.48803,-2.77376,3.29792,-3.28019,4.15299,-0.802023,1.19371,-1.61989,1.95542,-2.44249,2.83806,-3.2671,3.73842,-0.841375,1.10536,-1.63094,1.98224,-2.44239,2.87963,-3.2612,3.78352
"144",-1.37323,1.19735,-1.91028,2.02499,-2.68185,2.90832,-3.51566,3.80677,-0.816724,1.30229,-1.66769,2.08674,-2.53156,2.95969,-3.4012,3.85611,-0.929259,1.15895,-1.70279,2.04606,-2.5445,2.94791,-3.40563,3.85559
"145",-2.40005,1.28639,-2.52854,1.92409,-2.76909,2.74178,-3.31574,3.57951,-0.774639,1.29099,-1.5647,2.0194,-2.36344,2.82514,-3.16753,3.65688,-0.919123,1.10775,-1.63896,1.92848,-2.41355,2.77095,-3.20714,3.62022
"146",-1.56863,1.66919,-2.11716,2.3488,-2.87157,3.18948,-3.70317,4.08148,-0.765206,1.40686,-1.57472,2.27163,-2.46229,3.18869,-3.36035,4.11985,-1.01025,1.13129,-1.86197,1.99208,-2.75233,2.90844,-3.6523,3.84111
"147",-1.52354,1.2161,-1.98795,1.96772,-2.7683,2.81872,-3.5905,3.69353,-0.802687,1.36699,-1.62811,2.15554,-2.46768,3.0069,-3.31567,3.88019,-1.02735,1.28147,-1.79437,2.06957,-2.6143,2.93542,-3.45311,3.81703
"148",-2.32504,1.242,-2.57515,2.04154,-2.94862,2.91972,-3.47126,3.81381,-0.829313,1.29348,-1.68232,2.06087,-2.54508,2.9253,-3.41249,3.81603,-0.926954,1.16057,-1.68346,2.04969,-2.51586,2.9497,-3.37132,3.85415
"149",-2.39866,1.28766,-2.52662,2.02234,-2.76938,2.91487,-3.49206,3.82099,-0.816364,1.53679,-1.64137,2.36351,-2.46957,3.21157,-3.29929,4.07366,-1.07671,1.18769,-1.89277,2.08948,-2.71986,3.0008,-3.55108,3.91564
"150",-1.44521,1.22414,-1.91757,2.02987,-2.64175,2.91247,-3.48033,3.81225,-0.83955,1.29957,-1.69686,2.07512,-2.56266,2.94377,-3.43276,3.83914,-0.92743,1.17869,-1.68451,2.07249,-2.51739,2.97727,-3.37422,3.88694
"151",-2.35534,1.21762,-2.61318,2.02752,-3.00125,2.91308,-3.53654,3.81325,-0.816187,1.30748,-1.66734,2.09661,-2.5318,2.97182,-3.40217,3.86986,-0.928345,1.18354,-1.70043,2.06445,-2.54188,2.96652,-3.40333,3.87512
"152",-2.39805,1.28997,-2.5255,2.05805,-2.76877,2.93426,-3.50719,3.82722,-0.815961,1.30167,-1.66644,2.08349,-2.53004,2.95271,-3.39947,3.84521,-0.930412,1.1467,-1.70668,2.02821,-2.54946,2.92564,-3.41089,3.82922
"153",-2.32505,1.24208,-2.57515,2.04253,-2.94862,2.92213,-3.47153,3.81784,-0.82933,1.29339,-1.68237,2.06083,-2.54517,2.9263,-3.41262,3.81855,-0.926935,1.16836,-1.68338,2.06047,-2.51579,2.96284,-3.37128,3.8694
"154",-1.54535,1.20137,-1.98305,2.01211,-2.76889,2.9035,-3.59366,3.81012,-0.839868,1.3638,-1.69935,2.14743,-2.56787,3.00539,-3.44095,3.89648,-1.02735,1.19538,-1.7943,2.08964,-2.61417,2.99846,-3.45394,3.91267
"155",-2.40009,1.3088,-2.57359,2.08335,-2.94547,2.95149,-3.49973,3.84284,-0.814485,1.30477,-1.66206,2.09297,-2.52271,2.96596,-3.38928,3.86123,-0.929587,1.14836,-1.70203,2.03278,-2.54105,2.933,-3.39923,3.83921
"156",-2.40033,1.29866,-2.52977,2.01857,-2.79095,2.82964,-3.32219,3.66178,-0.783851,1.2917,-1.57842,2.02275,-2.38038,2.83309,-3.18726,3.67046,-0.919254,1.11666,-1.63987,1.94649,-2.4154,2.79326,-3.2101,3.64764
"157",-1.93787,1.29351,-2.31169,2.08663,-2.80562,2.95358,-3.52041,3.8449,-0.814782,1.40763,-1.66345,2.15322,-2.52556,3.01645,-3.39373,3.90968,-0.929203,1.1659,-1.70251,2.03795,-2.54289,2.93681,-3.40252,3.84384
"158",-2.39866,1.28795,-2.52661,2.0741,-2.77003,2.99115,-3.59248,3.9217,-0.816986,1.36534,-1.66896,2.16541,-2.53456,3.05612,-3.40628,3.97841,-1.02736,1.20406,-1.7948,2.12756,-2.61733,3.06249,-3.46329,4.00184
"159",-1.79839,1.19732,-1.94716,2.01945,-2.68196,2.89794,-3.51562,3.79162,-0.816706,1.30082,-1.66762,2.08037,-2.53143,2.94806,-3.401,3.83947,-0.929176,1.15567,-1.70255,2.03821,-2.54416,2.93537,-3.40521,3.83834
"160",-2.40005,1.28643,-2.52854,1.93835,-2.76908,2.76097,-3.30324,3.60156,-0.776527,1.29092,-1.56958,2.02003,-2.37158,2.82659,-3.179,3.65901,-0.919159,1.13982,-1.63896,1.96464,-2.41333,2.80545,-3.20699,3.65331
"161",-1.5761,1.69933,-2.1173,2.38241,-2.8691,3.22488,-3.703,4.12009,-0.782251,1.40551,-1.62038,2.27167,-2.50398,3.19137,-3.40316,4.12563,-1.01077,1.12588,-1.86445,2.00395,-2.75812,2.9273,-3.662,3.86408
"162",-1.7984,1.19906,-1.94734,2.02262,-2.67871,2.90187,-3.51047,3.79585,-0.815804,1.30165,-1.66583,2.08219,-2.52887,2.95027,-3.39772,3.84178,-0.929126,1.15131,-1.70226,2.03217,-2.54347,2.92923,-3.404,3.83221
"163",-1.32731,1.20312,-1.90703,2.0327,-2.67575,2.91708,-3.50812,3.81585,-0.816023,1.30191,-1.66664,2.08641,-2.53036,2.95924,-3.39992,3.85529,-0.929258,1.16398,-1.70268,2.0471,-2.54426,2.94757,-3.4053,3.85429
"164",-1.30421,1.23227,-1.8836,2.04894,-2.67746,2.94196,-3.49508,3.8512,-0.837273,2.33466,-1.69425,2.46559,-2.56013,3.21267,-3.43044,4.07521,-1.0767,1.17514,-1.89272,2.07463,-2.71971,2.98608,-3.55082,3.90279
"165",-2.40033,1.2992,-2.52977,2.02125,-2.79096,2.83556,-3.28889,3.67151,-0.796521,1.28433,-1.60157,2.0014,-2.41185,2.80696,-3.22542,3.64473,-0.918907,1.1322,-1.62422,1.97266,-2.38984,2.8254,-3.1803,3.68383
"166",-1.31451,1.17272,-1.851,1.91755,-2.54429,2.73571,-3.30355,3.57415,-0.779422,1.29038,-1.56967,2.01823,-2.37165,2.82325,-3.17906,3.65424,-0.919151,1.14579,-1.63889,1.9754,-2.41316,2.81724,-3.20672,3.66485
"167",-2.24387,1.74414,-2.36247,2.37124,-2.86602,3.21344,-3.69118,4.10416,-0.765127,1.40644,-1.57465,2.26941,-2.46338,3.18432,-3.36232,4.11325,-1.00494,1.12517,-1.86009,1.983,-2.7522,2.89772,-3.65346,3.8287
"168",-1.56496,1.6694,-2.11177,2.3494,-2.86555,3.18854,-3.69702,4.07778,-0.765123,1.40838,-1.57394,2.27169,-2.46191,3.18649,-3.36002,4.11502,-1.03155,1.10644,-1.86433,1.95617,-2.75446,2.87483,-3.65439,3.80694
"169",-2.40033,2.17673,-2.52993,2.30133,-2.79111,3.01261,-3.47315,3.89871,-0.837791,1.29491,-1.69494,2.06694,-2.56067,2.93954,-3.43067,3.83975,-0.926949,1.16974,-1.68372,2.06734,-2.51746,2.97692,-3.37491,3.89129
"170",-2.36138,1.47563,-2.64305,2.30327,-3.12541,3.19526,-3.80412,4.10958,-0.858423,1.25443,-1.75347,2.07864,-2.6588,2.99396,-3.56821,3.92683,-0.884336,1.16416,-1.72926,2.0855,-2.62495,3.02167,-3.53143,3.96227
"171",-1.62805,0.927382,-1.92924,1.76538,-2.51453,2.63412,-3.28113,3.50659,-0.807732,1.18735,-1.61768,1.85301,-2.42847,2.67771,-3.23968,3.54127,-0.841933,1.16363,-1.50543,2.02816,-2.23518,2.89929,-2.99065,3.77247
"172",-1.47225,1.2775,-1.70027,2.00907,-2.50935,2.84493,-3.32412,3.70944,-0.822843,1.04044,-1.6481,1.81048,-2.47416,2.69226,-3.30057,3.57975,-0.830075,1.14776,-1.51449,2.0196,-2.31046,2.90106,-3.12384,3.78622
"173",-1.46671,1.35956,-1.72714,2.08113,-2.33809,2.89142,-3.12068,3.72907,-0.798068,1.10861,-1.60672,1.81766,-2.41841,2.66128,-3.23136,3.51855,-0.815322,1.13706,-1.48845,1.95803,-2.28189,2.81005,-3.08763,3.66828
"174",-2.33033,1.88131,-2.45383,2.30606,-2.71271,2.94686,-3.23587,3.72033,-0.777169,1.21974,-1.56753,1.88339,-2.36262,2.67852,-3.15997,3.50843,-0.816657,1.1249,-1.49767,1.9463,-2.27471,2.78123,-3.06756,3.62249
"175",-1.53692,1.47874,-1.88991,1.95457,-2.52553,2.69003,-3.28935,3.53321,-0.783624,1.21877,-1.59146,1.8783,-2.40532,2.69619,-3.22159,3.54122,-0.836866,1.14285,-1.46345,1.97463,-2.24505,2.82396,-3.05946,3.67751
"176",-1.16458,0.842307,-1.67223,1.69876,-2.49052,2.55944,-3.30914,3.42075,-0.81889,1.0396,-1.6378,1.72629,-2.45672,2.58714,-3.27564,3.44872,-0.575089,1.15112,-1.3721,2.00576,-2.18616,2.8647,-3.00288,3.72498
"177",-2.3999,1.48353,-2.52867,2.36502,-2.79005,3.32687,-3.49862,4.31033,-0.906537,1.1578,-1.81796,2.06477,-2.7307,3.05748,-3.64398,4.05782,-0.889609,1.04274,-1.80131,2.04224,-2.7146,3.04551,-3.62829,4.04952
"178",-1.47023,1.26428,-1.66361,1.96746,-2.39602,2.77363,-3.20061,3.60792,-0.814953,1.02631,-1.63421,1.74886,-2.45473,2.59743,-3.27578,3.45249,-0.840513,1.11162,-1.54837,1.93516,-2.34389,2.77822,-3.15419,3.62819
"179",-1.1391,2.86617,-1.56533,3.26543,-2.24145,3.80933,-3.0084,4.47167,-0.784405,1.52097,-1.59908,2.21637,-2.42326,3.05203,-3.2517,3.93405,-0.822854,1.43385,-1.50602,2.10129,-2.30255,2.98151,-3.13309,3.88242
"180",-1.47186,1.99428,-1.79276,2.42969,-2.43866,3.08537,-3.24512,3.86963,-0.807628,1.23375,-1.61731,1.93478,-2.42782,2.77005,-3.23876,3.63927,-0.960241,1.15822,-1.65434,2.02498,-2.3804,2.90028,-3.11978,3.77972
"181",-1.32644,1.21355,-1.90669,2.04552,-2.68504,2.93811,-3.51507,3.84593,-0.816083,1.53647,-1.66677,2.36289,-2.5306,3.21157,-3.4003,4.07658,-1.07671,1.15459,-1.89277,2.04636,-2.71993,2.95467,-3.55145,3.86966
"182",-1.7984,2.20607,-1.94714,2.53204,-2.67621,3.08318,-3.50804,3.87904,-0.816547,2.40122,-1.66747,2.67185,-2.53137,3.10622,-3.40107,3.88211,-0.929692,1.15433,-1.70406,2.03879,-2.54623,2.93831,-3.40763,3.84376
"183",-2.21788,2.17665,-2.34687,2.29836,-2.56389,2.95081,-3.29343,3.76507,-0.779354,1.29118,-1.57596,2.02198,-2.38066,2.83169,-3.19007,3.66742,-0.919458,1.05519,-1.64418,1.87935,-2.42736,2.72484,-3.22946,3.57753
"184",-1.80266,1.20305,-1.94744,2.03055,-2.67618,2.91225,-3.50843,3.80823,-0.816014,1.30253,-1.6666,2.08503,-2.53028,2.95481,-3.3998,3.84786,-0.929162,1.16266,-1.70241,2.04331,-2.54391,2.94109,-3.40489,3.84507
"185",-1.63466,0.886885,-1.92961,1.71323,-2.48868,2.55068,-3.25805,3.39058,-0.807697,1.10788,-1.61752,1.7448,-2.42815,2.56304,-3.23916,3.39924,-0.607814,1.15097,-1.3668,1.98485,-2.16491,2.82378,-2.97095,3.66432
"186",-1.80265,1.21951,-1.9474,2.01893,-2.64291,2.89613,-3.48249,3.79033,-0.840171,1.29293,-1.69763,2.05577,-2.56349,2.91671,-3.43364,3.80591,-0.926858,1.18022,-1.68325,2.07077,-2.51629,2.97102,-3.37315,3.87564
"187",-1.31498,2.20605,-1.85172,2.53137,-2.5435,3.06311,-3.29997,3.77635,-0.784559,2.4012,-1.58099,2.67146,-2.38541,3.08981,-3.195,3.74443,-0.91982,1.12667,-1.64247,1.95654,-2.42082,2.80015,-3.21862,3.65047
"188",-1.55097,1.70218,-2.10147,2.39509,-2.85972,3.25138,-3.69634,4.15869,-0.787877,2.34239,-1.62918,2.50707,-2.51249,3.22232,-3.41187,4.15658,-1.08823,1.15613,-1.88379,2.0495,-2.77091,2.97821,-3.67302,3.92044
"189",-2.24388,1.74426,-2.36246,2.37279,-2.8569,3.21598,-3.68098,4.10746,-0.765124,1.40535,-1.57365,2.26851,-2.46134,3.18385,-3.35922,4.11323,-1.01087,1.12559,-1.86246,1.98349,-2.75265,2.89794,-3.65242,3.82899
"190",-1.5626,1.70715,-2.10862,2.39187,-2.86174,3.23174,-3.69531,4.12402,-0.724938,1.40651,-1.58776,2.2717,-2.48053,3.18983,-3.38288,4.12221,-1.006,1.04284,-1.86446,1.95415,-2.76011,2.88728,-3.66489,3.82673
"191",-2.40129,1.29292,-2.53037,2.0406,-2.77051,2.92601,-3.47547,3.82667,-0.837175,1.29331,-1.69376,2.06049,-2.55908,2.92727,-3.42874,3.82198,-0.926944,1.17364,-1.68354,2.06872,-2.51673,2.97419,-3.37357,3.88398
"192",-1.30654,2.20512,-1.87148,2.52692,-2.63941,3.06372,-3.47585,3.86222,-0.83973,2.40125,-1.69736,2.67185,-2.56349,3.09768,-3.43391,3.8483,-0.926901,1.17838,-1.68356,2.07083,-2.51705,2.9735,-3.37436,3.88061
"193",-2.21788,2.17665,-2.34688,2.2985,-2.56406,2.95166,-3.2941,3.76665,-0.779357,1.29099,-1.57599,2.02086,-2.38074,2.82979,-3.1902,3.66531,-0.919436,1.1065,-1.64407,1.91888,-2.42726,2.75798,-3.22941,3.60812
"194",-2.40129,1.29315,-2.53033,2.05002,-2.77084,2.93571,-3.50907,3.83575,-0.81586,1.30222,-1.66602,2.0871,-2.52921,2.96109,-3.39821,3.85872,-0.929307,1.15382,-1.70309,2.04262,-2.54473,2.94629,-3.40554,3.85563
"195",-2.39866,1.28792,-2.52661,2.02464,-2.76939,2.91712,-3.49165,3.82377,-0.816365,1.53674,-1.64137,2.3632,-2.46958,3.21076,-3.29931,4.07221,-1.0767,1.18901,-1.89273,2.09215,-2.71973,3.00457,-3.55083,3.92035
"196",-1.79894,1.69959,-2.11985,2.38534,-2.87414,3.23428,-3.7103,4.13776,-0.80094,1.41175,-1.64597,2.28462,-2.52585,3.21213,-3.42298,4.15474,-1.02741,1.14776,-1.86414,2.04269,-2.75832,2.97447,-3.66301,3.91925
"197",-1.56285,1.70051,-2.11007,2.38613,-2.86562,3.2325,-3.70292,4.13236,-0.800956,1.41008,-1.64614,2.2788,-2.52636,3.20198,-3.4239,4.14029,-1.0274,1.14347,-1.86183,2.03473,-2.75748,2.96217,-3.66315,3.90278
"198",-2.39867,1.28704,-2.52665,2.02853,-2.76583,2.90857,-3.47564,3.80396,-0.83716,1.29343,-1.6937,2.05707,-2.55895,2.91826,-3.42854,3.80729,-0.926859,1.16872,-1.68327,2.05825,-2.51632,2.95818,-3.37307,3.86251
"199",-1.36976,1.21712,-1.90669,2.04739,-2.6751,2.93164,-3.50665,3.83027,-0.815033,2.33461,-1.66432,2.46209,-2.52715,2.98215,-3.39606,3.87123,-0.93086,1.14994,-1.7076,2.03543,-2.55005,2.93665,-3.41111,3.84399
"200",-1.37323,1.20375,-1.90711,2.0346,-2.67587,2.9198,-3.50827,3.81923,-0.816032,1.30305,-1.66667,2.08884,-2.53042,2.96241,-3.4,3.85909,-0.929242,1.16519,-1.70265,2.04927,-2.54425,2.95048,-3.40531,3.85787
